language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.80  T=11.03 s (109.7 files/s, 114482.5 lines/s)"
C#,./CosdocToNet/CosDocOcx/omsorg/frmPst_Iverksett.cs,195,59,1160
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/OLSting.cs,128,19,1158
C#,./CosdocToNet/CosDocOcx/omsorg_mld/TabellKlasser/Gid_Select.cs,181,44,1153
C#,./CosdocToNet/Felles/Lib/ho/current/modControls.cs,183,95,1137
C#,./CosdocToNet/CosDocOcx/Web References/CosDocService/Reference.cs,275,183,1129
HTML,./CosdocToNet/Komponenter/AcosCSAdresseCtl/ho/AcosAdresseCtl_UpgradeReport.htm,5,0,1114
C#,./CosdocToNet/Komponenter/AcosCSCtrls/Ho/Kodeverk/kodeverk.cs,189,58,1112
C#,./CosdocToNet/Komponenter/CosDocXml2/XML.cs,120,107,1110
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/Glo_Logg.cs,171,34,1105
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPvd_VaktDatTurnInt.Designer.cs,72,166,1099
C#,./CosdocToNet/CosDocOcx/omsorg_mld/MLLister.cs,145,153,1092
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPtp_TurnPlan.cs,168,79,1091
C#,./CosdocToNet/CosDocOcx/Hovedskjermbilder/ucSak.cs,186,47,1088
C#,./CosdocToNet/CosDocOcx/omsorg/frmJou_KritOrg.cs,130,95,1086
C#,./CosdocToNet/CosDocOcx/omsorg/Ptj_Kritjos.Designer.cs,53,160,1076
C#,./CosdocToNet/CosDocOcx/omsorg_adm/SPre_Ressurs.cs,172,57,1062
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RGro_Rolle.Designer.cs,28,178,1057
C#,./CosdocToNet/CosDocOcx/omsorg/Ptj_Kritjos.cs,129,155,1047
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPre_Ressurs.Designer.cs,23,184,1041
C#,./CosdocToNet/CosDocOcx/felles/Kodeverk/RKkv_Kodeverk.Designer.cs,4,160,1035
C#,./CosdocToNet/CosDocOcx/omsorg/WS_AGAppGlobale.cs,164,67,1031
HTML,./CosdocToNet/Komponenter/AcosCSDynCtl/Ho/AcosCSDynCtls_UpgradeReport.htm,5,0,1026
C#,./CosdocToNet/CosDocOcx/omsorg/frmPst_Enkel.Designer.cs,4,157,1017
C#,./CosdocToNet/CosDocOcx/omsorg/Pst_Krit.Designer.cs,52,151,1016
C#,./CosdocToNet/Komponenter/AcosCSCtrls/Ho/Date/ucDate.cs,169,14,1000
C#,./CosdocToNet/CosDocOcx/omsorg_pasregn/frmPA_Krit.cs,126,163,998
C#,./CosdocToNet/CosDocOcx/felles/WS_DBfunk.cs,126,61,997
C#,./CosdocToNet/CosDocOcx/omsorg/Pst_Krit.cs,122,138,992
C#,./CosdocToNet/CosDocOcx/omsorg/frmPHMS_Enkel.cs,159,59,980
C#,./CosdocToNet/CosDocOcx/omsorg_jour/PJTypeDef.cs,79,9,976
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmLfe_Krit.Designer.cs,43,154,975
C#,./CosdocToNet/CosDocOcx/websak/DIV_DelSak.cs,134,90,974
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/Pon_Reskontro.Designer.cs,65,157,973
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPaf_AktFast.Designer.cs,66,148,970
